game_id	date	home_team	away_team	home_dc_attack	home_dc_defense	away_dc_attack	away_dc_defense	dc_lambda_home	dc_lambda_away	dc_expected_total	dc_home_edge	dc_fit_n_games	dc_halflife	dc_window_days	dc_min_games	dc_l2_penalty
716572	2023-09-15	St. Louis Cardinals	Philadelphia Phillies	0.04196495246923085	-0.10501443993231269	0.1970772508080528	0.04938528589793296	4.226	5.871	10.098	-1.645	2489	60.0	365	100	0.05
716573	2023-09-15	Chicago White Sox	Minnesota Twins	-0.06575484096415152	-0.17858450158070155	0.14411664530258214	0.07194151683016194	3.71	5.994	9.704	-2.283	2489	60.0	365	100	0.05
716574	2023-09-15	New York Mets	Cincinnati Reds	0.029951121957386036	0.06594626678275187	0.0792886393031857	-0.07661719197602687	4.737	4.399	9.135	0.338	2489	60.0	365	100	0.05
716575	2023-09-15	Cleveland Guardians	Texas Rangers	-0.07470729880538124	0.0677821876827879	0.21401937587607936	-0.011645992417174227	3.998	5.024	9.022	-1.026	2489	60.0	365	100	0.05
716576	2023-09-15	Toronto Blue Jays	Boston Red Sox	0.046479321406117075	0.0931501125067519	0.1535235891147456	-0.07515224063862914	4.808	4.611	9.419	0.198	2489	60.0	365	100	0.05
716577	2023-09-15	Kansas City Royals	Houston Astros	0.0031493655232145493	-0.15910211802694355	0.24883434595008014	0.005507250250161837	4.248	6.527	10.775	-2.279	2489	60.0	365	100	0.05
716578	2023-09-15	Milwaukee Brewers	Washington Nationals	0.07794431550554336	0.17104183060064151	0.015749466731653977	-0.13611674312733246	5.274	3.716	8.99	1.558	2489	60.0	365	100	0.05
716579	2023-09-15	Pittsburgh Pirates	New York Yankees	-0.02330892122253321	-0.01998918511930781	-0.06334307577910447	0.0816982668553084	3.833	4.156	7.99	-0.323	2489	60.0	365	100	0.05
716582	2023-09-15	Miami Marlins	Atlanta Braves	-0.07164718316254952	0.06494674218330221	0.3364929208185404	0.06808398586696489	3.703	5.695	9.397	-1.992	2489	60.0	365	100	0.05
716583	2023-09-15	Baltimore Orioles	Tampa Bay Rays	0.1964645288891222	0.09176058651689363	0.18783727084375687	0.1310884927937722	4.545	4.778	9.324	-0.233	2489	60.0	365	100	0.05
716550	2023-09-16	Colorado Rockies	San Francisco Giants	0.04385481390271787	-0.2464832245629007	-0.0689903182586152	0.07858458264559313	4.142	5.222	9.364	-1.08	2496	60.0	365	100	0.05
716552	2023-09-16	Seattle Mariners	Los Angeles Dodgers	0.1080061367421213	0.12995779521849957	0.27111086092070263	0.060302335263815815	4.498	5.036	9.533	-0.538	2496	60.0	365	100	0.05
716554	2023-09-16	Los Angeles Angels	Detroit Tigers	0.016848773178402505	-0.1533024300900397	-0.051668288972391375	0.005448825620196534	4.337	4.841	9.178	-0.503	2496	60.0	365	100	0.05
716555	2023-09-16	New York Mets	Cincinnati Reds	0.014328567399529325	0.06355813036469786	0.07411788107319588	-0.07154329064670602	4.672	4.419	9.092	0.253	2496	60.0	365	100	0.05
716556	2023-09-16	Chicago White Sox	Minnesota Twins	-0.07874590245759652	-0.18657220621443152	0.1486821028906342	0.08034070202304507	3.657	6.114	9.772	-2.457	2496	60.0	365	100	0.05
716557	2023-09-16	St. Louis Cardinals	Philadelphia Phillies	0.03270092412324071	-0.10201571467538613	0.18669129725460507	0.05208983263486329	4.206	5.836	10.042	-1.631	2496	60.0	365	100	0.05
716558	2023-09-16	Arizona Diamondbacks	Chicago Cubs	0.0	-0.014945932869858366	0.14465640834015975	0.0350493431161957	4.14	5.129	9.27	-0.989	2496	60.0	365	100	0.05
716559	2023-09-16	Milwaukee Brewers	Washington Nationals	0.06797920788356299	0.1754845418880837	0.005959036616351498	-0.13471623054116907	5.252	3.691	8.942	1.561	2496	60.0	365	100	0.05
716560	2023-09-16	Kansas City Royals	Houston Astros	-0.005014462607175345	-0.1451573806448572	0.2248378261785015	0.006095314338017347	4.241	6.331	10.571	-2.09	2496	60.0	365	100	0.05
716561	2023-09-16	Baltimore Orioles	Tampa Bay Rays	0.17984346845133034	0.08309312982051338	0.18608124684255326	0.14483026895479065	4.441	4.847	9.288	-0.406	2496	60.0	365	100	0.05
716562	2023-09-16	Cleveland Guardians	Texas Rangers	-0.05122164025308529	0.0747610091649319	0.20093777866672233	-0.0384876864613087	4.234	4.961	9.195	-0.727	2496	60.0	365	100	0.05
716563	2023-09-16	Pittsburgh Pirates	New York Yankees	-0.026128675514295846	-0.028349539457464854	-0.059603096200604284	0.07565994200151879	3.873	4.238	8.111	-0.365	2496	60.0	365	100	0.05
716564	2023-09-16	Oakland Athletics	San Diego Padres	-0.1501021953404105	-0.11167379121517942	0.10600921948683614	0.09002263060963195	3.373	5.436	8.809	-2.064	2496	60.0	365	100	0.05
716565	2023-09-16	Miami Marlins	Atlanta Braves	-0.058589716647456457	0.06303141838143553	0.33057171277682507	0.049098070604088856	3.85	5.714	9.564	-1.864	2496	60.0	365	100	0.05
716566	2023-09-16	Toronto Blue Jays	Boston Red Sox	0.03165506122740796	0.10956120630753112	0.13301299230617303	-0.0699107517856217	4.746	4.476	9.223	0.27	2496	60.0	365	100	0.05
716581	2023-09-16	Colorado Rockies	San Francisco Giants	0.04385481390271787	-0.2464832245629007	-0.0689903182586152	0.07858458264559313	4.142	5.222	9.364	-1.08	2496	60.0	365	100	0.05
716536	2023-09-17	Arizona Diamondbacks	Chicago Cubs	0.0	-0.017684226451988846	0.13644036985514274	0.02580905623479108	4.238	5.145	9.383	-0.907	2497	60.0	365	100	0.05
716537	2023-09-17	Seattle Mariners	Los Angeles Dodgers	0.08754455115383471	0.12791603663294324	0.2622861620502864	0.07149628021541636	4.42	5.044	9.464	-0.625	2497	60.0	365	100	0.05
716538	2023-09-17	Oakland Athletics	San Diego Padres	-0.16783103167998314	-0.10995474549906215	0.09324919608156254	0.09653220988450753	3.339	5.404	8.743	-2.065	2497	60.0	365	100	0.05
716540	2023-09-17	Colorado Rockies	San Francisco Giants	0.04942775185151472	-0.2366583115743632	-0.09125499844075144	0.06005976271781467	4.303	5.1	9.403	-0.797	2497	60.0	365	100	0.05
716541	2023-09-17	St. Louis Cardinals	Philadelphia Phillies	0.009875554953677871	-0.10120218452945566	0.17273556844014193	0.06627836124013961	4.111	5.8	9.911	-1.689	2497	60.0	365	100	0.05
716542	2023-09-17	Chicago White Sox	Minnesota Twins	-0.07712549656889707	-0.1851776979802448	0.13872973527555937	0.06694694413479345	3.766	6.097	9.863	-2.331	2497	60.0	365	100	0.05
716543	2023-09-17	Milwaukee Brewers	Washington Nationals	0.0687635924862126	0.17131039492052083	0.0015825238538786214	-0.14407321259562741	5.381	3.722	9.102	1.659	2497	60.0	365	100	0.05
716544	2023-09-17	Los Angeles Angels	Detroit Tigers	0.004622161625554429	-0.15510507632581855	-0.06327165006173258	0.008103373918337394	4.334	4.834	9.168	-0.5	2497	60.0	365	100	0.05
716545	2023-09-17	New York Mets	Cincinnati Reds	-0.009552858070945702	0.0692436650751257	0.056169385889327836	-0.06176348915739378	4.582	4.353	8.935	0.229	2497	60.0	365	100	0.05
716546	2023-09-17	Miami Marlins	Atlanta Braves	-0.04391292748165284	0.06612771578520116	0.3191136194345511	0.025196734233448984	4.059	5.68	9.738	-1.621	2497	60.0	365	100	0.05
716547	2023-09-17	Kansas City Royals	Houston Astros	0.0047781646376453555	-0.15135474172050584	0.22048046780627076	-0.01524699062626748	4.437	6.396	10.834	-1.959	2497	60.0	365	100	0.05
716548	2023-09-17	Toronto Blue Jays	Boston Red Sox	0.020107188897333775	0.11505646355102628	0.1154898770453984	-0.06572431793160524	4.739	4.412	9.151	0.327	2497	60.0	365	100	0.05
716549	2023-09-17	Cleveland Guardians	Texas Rangers	-0.07333960421443657	0.08921000128256111	0.17582817167178708	-0.030489532783649718	4.167	4.809	8.976	-0.642	2497	60.0	365	100	0.05
716551	2023-09-17	Pittsburgh Pirates	New York Yankees	-0.04324623143377994	-0.032739571989881394	-0.06551748251744961	0.07939211696872028	3.847	4.268	8.115	-0.421	2497	60.0	365	100	0.05
716553	2023-09-17	Baltimore Orioles	Tampa Bay Rays	0.17864717045882364	0.09997116311942866	0.16221085243745506	0.13290882293731776	4.553	4.693	9.246	-0.141	2497	60.0	365	100	0.05
716526	2023-09-18	San Diego Padres	Colorado Rockies	0.10458246739427562	0.10701132126533694	0.06434377148449712	-0.24994633543444147	6.232	4.234	10.467	1.998	2495	60.0	365	100	0.05
716527	2023-09-18	Oakland Athletics	Seattle Mariners	-0.18102808082602434	-0.12521856200314863	0.07389477710501045	0.12226570143063485	3.228	5.392	8.621	-2.164	2495	60.0	365	100	0.05
716528	2023-09-18	Los Angeles Dodgers	Detroit Tigers	0.26077301427300054	0.08685841314204237	-0.06568316869614091	0.0094837845748767	5.621	3.794	9.415	1.827	2495	60.0	365	100	0.05
716529	2023-09-18	Kansas City Royals	Cleveland Guardians	-0.009639274493417114	-0.1560292517751673	-0.05973178366910163	0.09517549587037634	3.937	4.865	8.802	-0.928	2495	60.0	365	100	0.05
716530	2023-09-18	Houston Astros	Baltimore Orioles	0.21593777065638742	-0.0054901321251553505	0.17686359436179713	0.10078658978419501	4.906	5.303	10.208	-0.397	2495	60.0	365	100	0.05
716531	2023-09-18	St. Louis Cardinals	Milwaukee Brewers	0.01161671285259751	-0.09842716747611173	0.05054594336398437	0.1791822383631224	3.698	5.129	8.826	-1.431	2495	60.0	365	100	0.05
716532	2023-09-18	Atlanta Braves	Philadelphia Phillies	0.3074383325258548	-0.009815685409661132	0.16778253264760026	0.06270979506124888	5.584	5.277	10.862	0.307	2495	60.0	365	100	0.05
716533	2023-09-18	Texas Rangers	Boston Red Sox	0.16604674113671053	-0.046831124065248204	0.1050105164261895	-0.06267801394439898	5.496	5.143	10.639	0.352	2495	60.0	365	100	0.05
716534	2023-09-18	Cincinnati Reds	Minnesota Twins	0.05322721099504236	-0.0716038468726737	0.12836299327102077	0.07864563968204413	4.262	5.397	9.659	-1.135	2495	60.0	365	100	0.05
716535	2023-09-18	Miami Marlins	New York Mets	-0.005694943287691365	0.07698384031639764	-0.0027413029794630226	0.06813975055476867	4.061	4.08	8.141	-0.019	2495	60.0	365	100	0.05
716539	2023-09-18	Washington Nationals	Chicago White Sox	-0.008027924222956038	-0.1278294454557854	-0.09665632074069043	-0.18155801182038292	5.201	4.559	9.759	0.642	2495	60.0	365	100	0.05
716510	2023-09-19	Los Angeles Dodgers	Detroit Tigers	0.2670477878005368	0.08897162169550138	-0.06758431587308618	0.0018560361480556556	5.689	3.776	9.465	1.913	2491	60.0	365	100	0.05
716511	2023-09-19	Arizona Diamondbacks	San Francisco Giants	0.0	-0.0031109438170140538	-0.07770296066023484	0.044752541850779516	4.173	4.099	8.272	0.074	2491	60.0	365	100	0.05
716512	2023-09-19	Oakland Athletics	Seattle Mariners	-0.19334542335594035	-0.1239600227717874	0.07330990226771866	0.13426951377409693	3.145	5.379	8.524	-2.234	2491	60.0	365	100	0.05
716514	2023-09-19	Houston Astros	Baltimore Orioles	0.22309729838755493	-0.016526065844958526	0.18662669239896387	0.09249923372428646	4.973	5.411	10.384	-0.438	2491	60.0	365	100	0.05
716515	2023-09-19	St. Louis Cardinals	Milwaukee Brewers	0.0034972302867126016	-0.08312969117185709	0.03433391436381428	0.19014398095033042	3.621	4.967	8.587	-1.346	2491	60.0	365	100	0.05
716516	2023-09-19	San Diego Padres	Colorado Rockies	0.12105089343989918	0.0893189622541974	0.08155378739179808	-0.26317582192033356	6.408	4.382	10.79	2.026	2491	60.0	365	100	0.05
716517	2023-09-19	Kansas City Royals	Cleveland Guardians	-0.00011715281179723088	-0.15462837356880219	-0.06166121760385175	0.0868744746107377	4.0	4.846	8.847	-0.846	2491	60.0	365	100	0.05
716518	2023-09-19	Chicago Cubs	Pittsburgh Pirates	0.12730173985696092	0.019860252588421713	-0.04822880847994619	-0.030289099484763063	5.109	4.125	9.234	0.983	2491	60.0	365	100	0.05
716519	2023-09-19	Texas Rangers	Boston Red Sox	0.15555961863804768	-0.04504737031212033	0.10072789176776778	-0.05216096548656616	5.371	5.109	10.481	0.262	2491	60.0	365	100	0.05
716520	2023-09-19	New York Yankees	Toronto Blue Jays	-0.076026377359621	0.07893094519600932	0.010032634198065138	0.12223787884697737	3.579	4.122	7.701	-0.543	2491	60.0	365	100	0.05
716521	2023-09-19	Atlanta Braves	Philadelphia Phillies	0.29915774320428407	-0.016702740340897047	0.1735236499606229	0.07492776183152601	5.461	5.341	10.802	0.119	2491	60.0	365	100	0.05
716522	2023-09-19	Cincinnati Reds	Minnesota Twins	0.06449369666008829	-0.06722656306697813	0.12374728218231476	0.06671276165494947	4.354	5.345	9.7	-0.991	2491	60.0	365	100	0.05
716523	2023-09-19	Miami Marlins	New York Mets	-0.015033654090139067	0.08252802358047026	-0.008703559419666074	0.07649497996749692	3.982	4.031	8.013	-0.049	2491	60.0	365	100	0.05
716524	2023-09-19	Tampa Bay Rays	Los Angeles Angels	0.15669003000956677	0.13061894588799244	-0.00448586434127173	-0.15755462756579786	5.975	3.858	9.833	2.117	2491	60.0	365	100	0.05
716525	2023-09-19	Washington Nationals	Chicago White Sox	-0.018490567312589128	-0.13371029947622068	-0.09242331660800793	-0.17169780240865035	5.086	4.602	9.689	0.484	2491	60.0	365	100	0.05
716494	2023-09-20	Los Angeles Dodgers	Detroit Tigers	0.24576235770500818	0.09322295499136954	-0.08891100521217185	0.009646284039191731	5.613	3.732	9.345	1.882	2497	60.0	365	100	0.05
716495	2023-09-20	St. Louis Cardinals	Milwaukee Brewers	-0.01577952377737219	-0.08998336199990672	0.023835460915384934	0.18978938906015813	3.609	5.017	8.626	-1.408	2497	60.0	365	100	0.05
716497	2023-09-20	Chicago Cubs	Pittsburgh Pirates	0.13531936479289408	0.028109903361246174	-0.07426698088586409	-0.05711526512259561	5.373	4.041	9.415	1.332	2497	60.0	365	100	0.05
716499	2023-09-20	Arizona Diamondbacks	San Francisco Giants	0.0	-0.0049060761790141365	-0.09129209816476931	0.02963470357785687	4.303	4.107	8.41	0.197	2497	60.0	365	100	0.05
716500	2023-09-20	San Diego Padres	Colorado Rockies	0.09076554502057056	0.1036185793607758	0.05090385919274769	-0.2514289169273431	6.241	4.247	10.489	1.994	2497	60.0	365	100	0.05
716501	2023-09-20	Tampa Bay Rays	Los Angeles Angels	0.1413243310400901	0.13839080946985766	-0.027116149080462424	-0.15748412499987097	5.976	3.794	9.771	2.182	2497	60.0	365	100	0.05
716502	2023-09-20	New York Yankees	Toronto Blue Jays	-0.1003378863736706	0.06848889790795443	0.004322728586609465	0.1317835655233602	3.514	4.199	7.713	-0.684	2497	60.0	365	100	0.05
716503	2023-09-20	Miami Marlins	New York Mets	-0.030666378427518737	0.0830441422800809	-0.027965726534939138	0.07620333233941697	3.983	4.007	7.99	-0.023	2497	60.0	365	100	0.05
716504	2023-09-20	Oakland Athletics	Seattle Mariners	-0.21300952077604243	-0.12898825453510857	0.06329134413612883	0.137313854050798	3.123	5.426	8.549	-2.304	2497	60.0	365	100	0.05
716505	2023-09-20	Kansas City Royals	Cleveland Guardians	-0.004631263713147488	-0.15820391798519107	-0.07103956023873788	0.07680918797435213	4.086	4.885	8.971	-0.799	2497	60.0	365	100	0.05
716506	2023-09-20	Cincinnati Reds	Minnesota Twins	0.03496855738277398	-0.07056062119937564	0.11316039255661535	0.08295127728551535	4.225	5.38	9.605	-1.155	2497	60.0	365	100	0.05
716507	2023-09-20	Texas Rangers	Boston Red Sox	0.14223290362541552	-0.04187567833836294	0.08191578182262957	-0.05319845697501913	5.389	5.067	10.457	0.322	2497	60.0	365	100	0.05
716508	2023-09-20	Houston Astros	Baltimore Orioles	0.20872249956882283	-0.029855078765208085	0.182966542275508	0.09160970124993724	4.983	5.539	10.522	-0.555	2497	60.0	365	100	0.05
716509	2023-09-20	Atlanta Braves	Philadelphia Phillies	0.2901936391105338	-0.01244570312442052	0.15234452010740251	0.06210853622321308	5.568	5.279	10.847	0.289	2497	60.0	365	100	0.05
716513	2023-09-20	Washington Nationals	Chicago White Sox	-0.0397119629142598	-0.1317334643909848	-0.1119657799548044	-0.16734378691442103	5.036	4.566	9.603	0.47	2497	60.0	365	100	0.05
716484	2023-09-21	Los Angeles Dodgers	San Francisco Giants	0.2298727908981497	0.09416330928294958	-0.10914765609261907	0.021998650544978647	5.496	3.685	9.181	1.811	2496	60.0	365	100	0.05
716488	2023-09-21	Oakland Athletics	Detroit Tigers	-0.2212787380439143	-0.1294271282497749	-0.098630588250664	0.020754653388186068	3.505	4.657	8.162	-1.152	2496	60.0	365	100	0.05
716489	2023-09-21	Cleveland Guardians	Baltimore Orioles	-0.08969203307664163	0.07167162293800827	0.16092797730100153	0.10099493712577466	3.689	4.938	8.627	-1.248	2496	60.0	365	100	0.05
716490	2023-09-21	Philadelphia Phillies	New York Mets	0.14683002142538226	0.06679769607690574	-0.022374599341780963	0.08286077156769678	4.759	4.131	8.89	0.629	2496	60.0	365	100	0.05
716491	2023-09-21	St. Louis Cardinals	Milwaukee Brewers	-0.029532290960480715	-0.09543021735726996	0.02414880632111379	0.2000991785259438	3.548	5.09	8.638	-1.541	2496	60.0	365	100	0.05
716492	2023-09-21	New York Yankees	Toronto Blue Jays	-0.12050009426723159	0.06299365572509454	-0.0003872976794700949	0.1416673927308879	3.435	4.239	7.673	-0.804	2496	60.0	365	100	0.05
716493	2023-09-21	Chicago Cubs	Pittsburgh Pirates	0.1335403548014204	0.0009385614350341504	-0.050527205252635314	-0.060149020138888315	5.419	4.289	9.708	1.129	2496	60.0	365	100	0.05
716496	2023-09-21	Washington Nationals	Atlanta Braves	-0.02117306392643983	-0.1254032942126216	0.2803475887361347	-0.012350257745822902	4.425	6.776	11.201	-2.351	2496	60.0	365	100	0.05
716498	2023-09-21	Tampa Bay Rays	Los Angeles Angels	0.12445668146763565	0.12078234902820341	-0.01979265721466366	-0.15008550738215845	5.875	3.924	9.799	1.951	2496	60.0	365	100	0.05
716472	2023-09-22	Oakland Athletics	Detroit Tigers	-0.22342290586175076	-0.13669144220871018	-0.089583530129528	0.023283265283138545	3.486	4.736	8.223	-1.25	2490	60.0	365	100	0.05
716473	2023-09-22	Houston Astros	Kansas City Royals	0.19086795391758601	-0.01462275318622053	-0.010097023106343849	-0.1503643428864443	6.277	4.539	10.815	1.738	2490	60.0	365	100	0.05
716474	2023-09-22	Los Angeles Dodgers	San Francisco Giants	0.23390076927472458	0.10086023539405757	-0.11564751219678947	0.01771325498158363	5.539	3.639	9.178	1.9	2490	60.0	365	100	0.05
716475	2023-09-22	Minnesota Twins	Los Angeles Angels	0.10354450679462715	0.08966693482825579	-0.019540969930953313	-0.14733531785404447	5.734	4.051	9.785	1.683	2490	60.0	365	100	0.05
716476	2023-09-22	San Diego Padres	St. Louis Cardinals	0.07483735856165465	0.11171246088562362	-0.042382857047015644	-0.09697183547521439	5.298	3.873	9.171	1.425	2490	60.0	365	100	0.05
716477	2023-09-22	Texas Rangers	Seattle Mariners	0.16235584974375	-0.04292636101256717	0.057587243292874415	0.1370245999698675	4.576	4.996	9.573	-0.42	2490	60.0	365	100	0.05
716478	2023-09-22	Boston Red Sox	Chicago White Sox	0.07498748406589845	-0.08312636450538945	-0.12378558934519536	-0.18748445312186324	5.801	4.338	10.14	1.463	2490	60.0	365	100	0.05
716479	2023-09-22	Tampa Bay Rays	Toronto Blue Jays	0.12232216761839629	0.12001708416856544	-0.0047193723276847295	0.1355277475978395	4.403	3.989	8.392	0.415	2490	60.0	365	100	0.05
716480	2023-09-22	New York Yankees	Arizona Diamondbacks	-0.11569772698451182	0.06721131348108063	0.0	0.004420872501058253	3.957	4.225	8.182	-0.268	2490	60.0	365	100	0.05
716481	2023-09-22	Philadelphia Phillies	New York Mets	0.14736873873298778	0.06727004280606776	-0.02310627376692264	0.08258772248336217	4.761	4.128	8.889	0.633	2490	60.0	365	100	0.05
716482	2023-09-22	Miami Marlins	Milwaukee Brewers	-0.039729427661362865	0.0722387114531399	0.025735332143280915	0.21476201841231857	3.459	4.313	7.772	-0.854	2490	60.0	365	100	0.05
716483	2023-09-22	Cleveland Guardians	Baltimore Orioles	-0.08539747972045965	0.08189112621472766	0.15218887395724695	0.09570655172619012	3.723	4.847	8.57	-1.125	2490	60.0	365	100	0.05
716485	2023-09-22	Washington Nationals	Atlanta Braves	-0.02553915376454977	-0.13377836437620624	0.28856640472606687	-0.007564099203568788	4.382	6.893	11.275	-2.511	2490	60.0	365	100	0.05
716486	2023-09-22	Chicago Cubs	Colorado Rockies	0.13541472527034398	-0.010869833169044503	0.034618072168046694	-0.24474398973927683	6.526	4.729	11.254	1.797	2490	60.0	365	100	0.05
716487	2023-09-22	Cincinnati Reds	Pittsburgh Pirates	0.021870990753782384	-0.06634262240922771	-0.03758658246337516	-0.06141636918872957	4.849	4.65	9.5	0.199	2490	60.0	365	100	0.05
716455	2023-09-23	Houston Astros	Kansas City Royals	0.19761421303864074	-0.018287086841754358	0.0088317179428172	-0.1449164293618565	6.222	4.602	10.824	1.62	2492	60.0	365	100	0.05
716456	2023-09-23	Los Angeles Dodgers	San Francisco Giants	0.22995790492264523	0.09739053172091913	-0.1012473317761344	0.03149901043978434	5.387	3.672	9.059	1.715	2492	60.0	365	100	0.05
716457	2023-09-23	San Diego Padres	St. Louis Cardinals	0.07996631045367955	0.11845540587039036	-0.038778189521582865	-0.08931509130727888	5.232	3.827	9.06	1.405	2492	60.0	365	100	0.05
716460	2023-09-23	Miami Marlins	Milwaukee Brewers	-0.03799545039783142	0.035733230332001806	0.07181904644037822	0.22522153774945805	3.395	4.644	8.039	-1.249	2492	60.0	365	100	0.05
716461	2023-09-23	Texas Rangers	Seattle Mariners	0.18242721310145002	-0.039626239015167285	0.06769331241039715	0.12691967086644537	4.669	4.986	9.656	-0.317	2492	60.0	365	100	0.05
716462	2023-09-23	Cincinnati Reds	Pittsburgh Pirates	0.033334303874755174	-0.07041221142264009	-0.017230798856719173	-0.05746541676814216	4.837	4.724	9.561	0.114	2492	60.0	365	100	0.05
716463	2023-09-23	Tampa Bay Rays	Toronto Blue Jays	0.12297697239007356	0.11689891779057039	0.011798736529627886	0.14843432768506248	4.306	4.032	8.339	0.274	2492	60.0	365	100	0.05
716464	2023-09-23	Cleveland Guardians	Baltimore Orioles	-0.05565984413553256	0.07363422953665981	0.17253612440590785	0.07754287594398769	3.866	4.945	8.811	-1.078	2492	60.0	365	100	0.05
716465	2023-09-23	Minnesota Twins	Los Angeles Angels	0.12018310441667265	0.08611360410785016	-0.004142599916467719	-0.15140595544986243	5.796	4.092	9.888	1.703	2492	60.0	365	100	0.05
716466	2023-09-23	Philadelphia Phillies	New York Mets	0.15542534368201497	0.07034078405553328	-0.015537567119277024	0.0837490096617837	4.746	4.11	8.856	0.635	2492	60.0	365	100	0.05
716468	2023-09-23	Boston Red Sox	Chicago White Sox	0.0771438159421826	-0.07255586463425637	-0.12369553938829023	-0.17436490300645013	5.681	4.256	9.936	1.425	2492	60.0	365	100	0.05
716469	2023-09-23	Chicago Cubs	Colorado Rockies	0.14458454020015526	0.0069699932543578775	0.030052577736950258	-0.24277890294765778	6.507	4.584	11.091	1.924	2492	60.0	365	100	0.05
716470	2023-09-23	Oakland Athletics	Detroit Tigers	-0.19487072694657517	-0.1272448408853319	-0.08780657820669367	0.011303571824203116	3.594	4.659	8.254	-1.065	2492	60.0	365	100	0.05
716439	2023-09-24	Los Angeles Dodgers	San Francisco Giants	0.23514231800609794	0.10806809916916829	-0.11384082423926957	0.02567081612476486	5.437	3.58	9.017	1.857	2490	60.0	365	100	0.05
716442	2023-09-24	Oakland Athletics	Detroit Tigers	-0.18846988446796265	-0.12231214095653728	-0.09606750357171287	0.0064895576866689855	3.628	4.588	8.216	-0.959	2490	60.0	365	100	0.05
716444	2023-09-24	San Diego Padres	St. Louis Cardinals	0.07187092494921998	0.11342991343957323	-0.03658783943993237	-0.07882332594639671	5.127	3.846	8.973	1.28	2490	60.0	365	100	0.05
716445	2023-09-24	Minnesota Twins	Los Angeles Angels	0.1060474418688673	0.09480082769860784	-0.012877774153173838	-0.1382873882266017	5.63	4.013	9.643	1.617	2490	60.0	365	100	0.05
716446	2023-09-24	Texas Rangers	Seattle Mariners	0.17863054780706594	-0.028360323145292417	0.05652174802182039	0.1343310583064448	4.609	4.865	9.474	-0.256	2490	60.0	365	100	0.05
716447	2023-09-24	Miami Marlins	Milwaukee Brewers	-0.031405770100077515	0.03730286147102489	0.0694305240825513	0.22120270338583076	3.425	4.615	8.04	-1.19	2490	60.0	365	100	0.05
716448	2023-09-24	Houston Astros	Kansas City Royals	0.19193124954963922	-0.01784951981669946	0.007372118228612087	-0.13741150276677944	6.129	4.583	10.713	1.546	2490	60.0	365	100	0.05
716449	2023-09-24	Chicago Cubs	Colorado Rockies	0.14029525388087105	0.014957416590130121	0.025978984726208194	-0.2443024155495948	6.478	4.519	10.996	1.959	2490	60.0	365	100	0.05
716450	2023-09-24	Cleveland Guardians	Baltimore Orioles	-0.06157875955429574	0.07986129771322031	0.16628160595957794	0.0852490357435961	3.807	4.872	8.68	-1.065	2490	60.0	365	100	0.05
716451	2023-09-24	Cincinnati Reds	Pittsburgh Pirates	0.05860949417648469	-0.09724993654304097	0.012987049794418518	-0.08032152857919	5.067	4.99	10.057	0.077	2490	60.0	365	100	0.05
716452	2023-09-24	Tampa Bay Rays	Toronto Blue Jays	0.13618717268911268	0.10394583114531505	0.022740205855537002	0.13433800599059495	4.418	4.12	8.538	0.297	2490	60.0	365	100	0.05
716453	2023-09-24	Boston Red Sox	Chicago White Sox	0.061787418118128455	-0.06474728833220328	-0.13105881928045104	-0.164157695625249	5.527	4.182	9.71	1.345	2490	60.0	365	100	0.05
716454	2023-09-24	Philadelphia Phillies	New York Mets	0.16405247320854832	0.06520380416382625	-0.010622620194463408	0.07505595437480611	4.82	4.143	8.963	0.677	2490	60.0	365	100	0.05
716458	2023-09-24	New York Yankees	Arizona Diamondbacks	-0.09309752877642978	0.07649158373994058	0.0	-0.006824084943902736	4.045	4.14	8.185	-0.095	2490	60.0	365	100	0.05
716459	2023-09-24	Washington Nationals	Atlanta Braves	-0.010896985505070718	-0.13641902712349094	0.3033376477439393	-0.011069050482287512	4.41	6.937	11.348	-2.527	2490	60.0	365	100	0.05
716467	2023-09-24	Washington Nationals	Atlanta Braves	-0.010896985505070718	-0.13641902712349094	0.3033376477439393	-0.011069050482287512	4.41	6.937	11.348	-2.527	2490	60.0	365	100	0.05
716436	2023-09-25	Seattle Mariners	Houston Astros	0.05442182235866265	0.11665564548185824	0.17578473893260885	-0.023592925327628488	4.824	4.792	9.615	0.032	2491	60.0	365	100	0.05
716440	2023-09-25	Los Angeles Angels	Texas Rangers	-0.028955750304516446	-0.14849314254541782	0.17906800522566668	-0.04025963632401143	4.512	6.267	10.78	-1.755	2491	60.0	365	100	0.05
716441	2023-09-25	San Francisco Giants	San Diego Padres	-0.12869557159673928	0.03286052083154181	0.08228691388721679	0.11793632888086804	3.486	4.746	8.232	-1.259	2491	60.0	365	100	0.05
716471	2023-09-25	New York Yankees	Arizona Diamondbacks	-0.11620264449110794	0.06403070944537456	0.0	0.001708205574281315	3.965	4.237	8.202	-0.271	2491	60.0	365	100	0.05
716421	2023-09-26	Minnesota Twins	Oakland Athletics	0.10496857379121888	0.09508642624498184	-0.21482237558850878	-0.11653824177592573	5.561	3.31	8.871	2.251	2480	60.0	365	100	0.05
716422	2023-09-26	Los Angeles Angels	Texas Rangers	-0.03990059914061889	-0.14649885812457009	0.1770231500188844	-0.030395218981458253	4.414	6.236	10.65	-1.823	2480	60.0	365	100	0.05
