date	away_team	home_team	predicted_total	market_adjusted_total	prediction_std	close_total_line	edge	p_over	bet	actual_total	bet_won
2023-05-10	New York Mets	Cincinnati Reds	8.726809492054365	8.265347544788472	4.3603725	9.0	-0.7346524552115277	0.43310131477184843	UNDER	3.0	True
2023-05-10	Texas Rangers	Seattle Mariners	8.506911490519643	6.195869253949164	4.300216	7.5	-1.304130746050836	0.43310131477184843	UNDER	7.0	True
2023-05-10	Los Angeles Dodgers	Milwaukee Brewers	8.361037826071822	7.298672155348248	4.1625814	8.0	-0.7013278446517521	0.43310131477184843	UNDER	9.0	False
2023-05-10	Washington Nationals	San Francisco Giants	8.568758768050582	7.180591891045157	4.3837256	8.5	-1.3194081089548426	0.3817153628652215	UNDER	17.0	False
2023-05-10	Chicago White Sox	Kansas City Royals	10.713488492310093	11.111088275435963	4.747106	9.0	2.1110882754359626	0.6717355371900828	OVER	10.0	True
2023-05-10	Houston Astros	Los Angeles Angels	8.510959232235063	7.661581022013357	4.350792	7.75	-0.08841897798664267	0.4918930527220016	UNDER	9.0	False
2023-05-10	Tampa Bay Rays	Baltimore Orioles	8.039439218896327	8.764816994725377	4.22335	9.5	-0.7351830052746227	0.43090294888233316	UNDER	3.0	True
2023-05-10	San Diego Padres	Minnesota Twins	8.411997225025615	8.410163763478264	4.4205303	8.5	-0.08983623652173556	0.4918930527220016	UNDER	7.0	True
2023-05-10	Oakland Athletics	New York Yankees	11.64050455888455	11.632226506862684	4.7946386	9.5	2.1322265068626844	0.6717355371900828	OVER	14.0	True
2023-05-10	Miami Marlins	Arizona Diamondbacks	8.106862844160426	7.7488785360360675	4.458121	8.5	-0.7511214639639325	0.43310131477184843	UNDER	9.0	False
2023-05-10	St. Louis Cardinals	Chicago Cubs	8.594590067103953	7.358800923783632	4.524497	7.5	-0.14119907621636774	0.4918930527220016	UNDER	14.0	False
2023-05-10	Boston Red Sox	Atlanta Braves	9.250543436186677	9.40713985480448	4.5693264	9.5	-0.09286014519551955	0.4918930527220016	UNDER	7.0	True
2023-05-11	New York Mets	Cincinnati Reds	8.90549855889686	9.76679172532797	4.351801	10.5	-0.7332082746720303	0.43310131477184843	UNDER	5.0	True
2023-05-11	San Diego Padres	Minnesota Twins	8.157403689065184	8.413632476900151	4.249847	8.5	-0.08636752309984885	0.4918930527220016	UNDER	8.0	True
2023-05-11	Chicago White Sox	Kansas City Royals	9.3674352257886	8.211348721761398	4.680871	9.0	-0.7886512782386017	0.43310131477184843	UNDER	7.0	True
2023-05-11	Tampa Bay Rays	New York Yankees	8.191559940967618	8.412391062615926	4.3109326	8.5	-0.08760893738407383	0.4918930527220016	UNDER	10.0	False
2023-05-12	Texas Rangers	Oakland Athletics	10.663128316387597	10.710499437748968	4.9706473	8.5	2.210499437748968	0.6717355371900828	OVER	16.0	True
2023-05-12	Cincinnati Reds	Miami Marlins	8.333971964291793	7.353047527814381	4.5230236	7.5	-0.14695247218561924	0.4918930527220016	UNDER	11.0	False
2023-05-12	Tampa Bay Rays	New York Yankees	8.538071777363646	8.411674157640773	4.346209	8.5	-0.08832584235922702	0.4918930527220016	UNDER	11.0	False
2023-05-12	Pittsburgh Pirates	Baltimore Orioles	8.334420380660285	8.281622453619681	4.2637763	9.0	-0.718377546380319	0.43310131477184843	UNDER	9.0	True
2023-05-12	New York Mets	Washington Nationals	8.752030282479808	8.911368896440147	4.36123	9.0	-0.08863110355985349	0.4918930527220016	UNDER	5.0	True
2023-05-12	Atlanta Braves	Toronto Blue Jays	8.069964154267142	7.794670852957857	4.1863303	8.5	-0.7053291470421428	0.43310131477184843	UNDER	3.0	True
2023-05-12	Los Angeles Angels	Cleveland Guardians	7.767607937683837	7.099792211092865	4.652182	8.5	-1.4002077889071352	0.3817153628652215	UNDER	9.0	False
2023-05-12	San Francisco Giants	Arizona Diamondbacks	9.697797238773388	9.415250048259539	4.170252	9.5	-0.08474995174046107	0.4918930527220016	UNDER	12.0	False
2023-05-12	St. Louis Cardinals	Boston Red Sox	10.95361469300952	11.539199924413023	5.1963267	11.0	0.5391999244130226	0.5413223140495868	OVER	14.0	True
2023-05-12	Seattle Mariners	Detroit Tigers	8.848902167869122	8.410712266525083	4.3935404	8.5	-0.08928773347491692	0.4918930527220016	UNDER	11.0	False
2023-05-13	New York Mets	Washington Nationals	8.574032583877218	8.49637982090815	4.4729514	9.25	-0.7536201790918504	0.43310131477184843	UNDER	5.0	True
2023-05-13	Texas Rangers	Oakland Athletics	10.137413474976315	8.399277544956671	4.9562035	8.5	-0.10072245504332855	0.4918930527220016	UNDER	5.0	True
2023-05-13	Tampa Bay Rays	New York Yankees	9.059194662800758	7.912660236304691	4.2976875	8.0	-0.08733976369530883	0.4918930527220016	UNDER	17.0	False
2023-05-13	Seattle Mariners	Detroit Tigers	8.352804521645345	8.256364317640918	4.4136906	9.0	-0.7436356823590824	0.43310131477184843	UNDER	5.0	True
2023-05-13	Cincinnati Reds	Miami Marlins	8.182050575069898	7.377425041759093	4.3769035	7.5	-0.12257495824090725	0.4918930527220016	UNDER	11.0	False
2023-05-13	Chicago Cubs	Minnesota Twins	9.321573776644028	9.316654809526225	4.6671014	7.5	1.8166548095262254	0.5870646766169154	OVER	12.0	True
2023-05-13	Atlanta Braves	Toronto Blue Jays	8.057669722057991	8.52428168458013	4.307346	9.25	-0.7257183154198703	0.43310131477184843	UNDER	7.0	True
2023-05-13	St. Louis Cardinals	Boston Red Sox	10.205765876545623	10.398726832470352	4.983302	10.5	-0.10127316752964788	0.4918930527220016	UNDER	7.0	True
2023-05-13	Kansas City Royals	Milwaukee Brewers	8.48868401469825	8.911407910490295	4.35931	9.0	-0.08859208950970476	0.4918930527220016	UNDER	7.0	True
2023-05-13	San Diego Padres	Los Angeles Dodgers	8.155780463616292	8.287890290354772	4.226575	9.0	-0.7121097096452278	0.43310131477184843	UNDER	6.0	True
2023-05-13	Houston Astros	Chicago White Sox	8.537800280302589	7.135858673561472	4.5323515	8.5	-1.3641413264385278	0.3817153628652215	UNDER	4.0	True
2023-05-13	San Francisco Giants	Arizona Diamondbacks	8.93356321225097	9.298164249842534	4.165596	10.0	-0.7018357501574659	0.43310131477184843	UNDER	9.0	True
2023-05-13	Philadelphia Phillies	Colorado Rockies	8.660546387346697	10.27332669047282	4.313014	11.0	-0.7266733095271807	0.43310131477184843	UNDER	11.0	True
2023-05-13	Los Angeles Angels	Cleveland Guardians	8.121269273009238	8.157208328047984	4.565957	8.25	-0.09279167195201588	0.4918930527220016	UNDER	14.0	False
2023-05-13	Pittsburgh Pirates	Baltimore Orioles	7.27774024908457	6.815402241541903	4.3081174	8.5	-1.6845977584580973	0.34788799240626483	UNDER	2.0	True
2023-05-14	Houston Astros	Chicago White Sox	8.722741326844295	7.347590444335889	4.522535	7.5	-0.15240955566411074	0.4918930527220016	UNDER	7.0	True
2023-05-14	Cincinnati Reds	Miami Marlins	9.021542297757858	7.90829186431308	4.51264	8.0	-0.09170813568692004	0.4918930527220016	UNDER	4.0	True
2023-05-14	Los Angeles Angels	Cleveland Guardians	7.845518501981487	6.992471953206645	4.4961457	7.75	-0.7575280467933547	0.43310131477184843	UNDER	7.0	True
2023-05-14	Pittsburgh Pirates	Baltimore Orioles	8.286545678855047	7.912949992666709	4.2834296	8.0	-0.08705000733329094	0.4918930527220016	UNDER	4.0	True
2023-05-14	Tampa Bay Rays	New York Yankees	9.329893833653209	8.661073694003568	4.375756	8.75	-0.08892630599643248	0.4918930527220016	UNDER	15.0	False
2023-05-14	San Diego Padres	Los Angeles Dodgers	8.03978435043763	8.770253709518448	4.331253	9.5	-0.7297462904815522	0.43310131477184843	UNDER	4.0	True
2023-05-14	Chicago Cubs	Minnesota Twins	9.460679023437816	9.318680226740538	4.592613	7.5	1.818680226740538	0.5870646766169154	OVER	19.0	True
2023-05-14	San Francisco Giants	Arizona Diamondbacks	9.016507374759275	7.747233667746922	4.4678836	8.5	-0.7527663322530778	0.43310131477184843	UNDER	3.0	True
2023-05-14	Kansas City Royals	Milwaukee Brewers	8.57323286230204	9.411379023037863	4.3607316	9.5	-0.08862097696213667	0.4918930527220016	UNDER	15.0	False
2023-05-14	Seattle Mariners	Detroit Tigers	8.854068428851035	8.41227587135559	4.316601	8.5	-0.08772412864441037	0.4918930527220016	UNDER	8.0	True
2023-05-14	Atlanta Braves	Toronto Blue Jays	8.554803966217785	8.76155705290852	4.38287	9.5	-0.73844294709148	0.43310131477184843	UNDER	11.0	False
2023-05-14	New York Mets	Washington Nationals	9.343490866758534	8.910505451359096	4.403717	9.0	-0.08949454864090356	0.4918930527220016	UNDER	10.0	False
2023-05-14	St. Louis Cardinals	Boston Red Sox	9.233518514517694	9.23054268131146	4.5669494	10.0	-0.7694573186885396	0.43310131477184843	UNDER	10.0	True
2023-05-14	Philadelphia Phillies	Colorado Rockies	8.657021361651202	9.785928322566884	4.2382197	10.5	-0.7140716774331164	0.43310131477184843	UNDER	4.0	True
2023-05-14	Texas Rangers	Oakland Athletics	11.051198124921422	11.287884496330207	5.1446595	9.0	2.287884496330207	0.6717355371900828	OVER	14.0	True
2023-05-15	New York Mets	Washington Nationals	9.21361237153538	9.664505040764409	4.206911	9.75	-0.08549495923559114	0.4918930527220016	UNDER	13.0	False
2023-05-15	Los Angeles Angels	Baltimore Orioles	8.818714545630586	7.912924894209211	4.2846646	8.0	-0.08707510579078903	0.4918930527220016	UNDER	14.0	False
2023-05-15	New York Yankees	Toronto Blue Jays	8.304452085833411	8.775082909130665	4.3025904	9.5	-0.7249170908693348	0.43310131477184843	UNDER	11.0	False
2023-05-15	Seattle Mariners	Boston Red Sox	10.999881988605567	12.25551331249298	5.071868	10.0	2.2555133124929796	0.6717355371900828	OVER	11.0	True
2023-05-15	Milwaukee Brewers	St. Louis Cardinals	11.225041416092076	10.140707627674777	4.8137097	8.0	2.140707627674777	0.6717355371900828	OVER	19.0	True
2023-05-16	Los Angeles Angels	Baltimore Orioles	8.32476007259007	9.059524317291661	4.0981708	9.75	-0.6904756827083389	0.43310131477184843	UNDER	10.0	False
2023-05-16	Minnesota Twins	Los Angeles Dodgers	8.158241635968006	8.413231085700154	4.269598	8.5	-0.08676891429984579	0.4918930527220016	UNDER	6.0	True
2023-05-16	Pittsburgh Pirates	Detroit Tigers	8.25678800201284	8.409078715491406	4.473922	8.5	-0.09092128450859427	0.4918930527220016	UNDER	4.0	True
2023-05-16	New York Yankees	Toronto Blue Jays	8.102310242140582	7.291879782857574	4.202896	8.0	-0.7081202171424259	0.43310131477184843	UNDER	9.0	False
2023-05-16	Seattle Mariners	Boston Red Sox	10.340909097748817	10.405616475339638	4.6442866	10.5	-0.09438352466036193	0.4918930527220016	UNDER	13.0	False
2023-05-16	Tampa Bay Rays	New York Mets	8.68546128859419	8.234592348003408	4.5429134	9.0	-0.7654076519965916	0.43310131477184843	UNDER	13.0	False
2023-05-16	Milwaukee Brewers	St. Louis Cardinals	8.223477051797364	7.76978227808733	4.334051	8.5	-0.7302177219126698	0.43310131477184843	UNDER	5.0	True
2023-05-16	Washington Nationals	Miami Marlins	8.658051348102534	7.367950298735178	4.3644414	7.5	-0.13204970126482163	0.4918930527220016	UNDER	9.0	False
2023-05-16	Chicago Cubs	Houston Astros	8.444070656584213	7.661552173323022	4.3522115	7.75	-0.08844782667697793	0.4918930527220016	UNDER	10.0	False
2023-05-16	Cincinnati Reds	Colorado Rockies	9.444776652772772	10.006614333764578	4.4122066	10.75	-0.7433856662354223	0.43310131477184843	UNDER	4.0	True
2023-05-16	Kansas City Royals	San Diego Padres	7.668777683975183	7.2968372736388325	4.3555946	9.0	-1.7031627263611675	0.34788799240626483	UNDER	9.0	True
2023-05-16	Arizona Diamondbacks	Oakland Athletics	10.329257908411021	8.893176051795944	5.256437	9.0	-0.10682394820405605	0.4918930527220016	UNDER	17.0	False
2023-05-16	Philadelphia Phillies	San Francisco Giants	7.619954878001889	7.343840482521427	4.2353907	9.0	-1.6561595174785726	0.34788799240626483	UNDER	7.0	True
2023-05-16	Atlanta Braves	Texas Rangers	8.832995435301719	8.912435328930153	4.3087544	9.0	-0.08756467106984722	0.4918930527220016	UNDER	11.0	False
2023-05-17	Philadelphia Phillies	San Francisco Giants	8.111509743930949	8.279721061717796	4.2750616	9.0	-0.7202789382822044	0.43310131477184843	UNDER	11.0	False
2023-05-17	Kansas City Royals	San Diego Padres	7.257050365910442	6.833359359501076	4.2621946	8.5	-1.6666406404989242	0.34788799240626483	UNDER	7.0	True
2023-05-17	Pittsburgh Pirates	Detroit Tigers	7.809268733428304	6.336055044022922	4.3437204	7.5	-1.1639449559770778	0.43310131477184843	UNDER	8.0	False
2023-05-17	Minnesota Twins	Los Angeles Dodgers	8.2282584474191	8.413333582373879	4.2645545	8.5	-0.08666641762612137	0.4918930527220016	UNDER	10.0	False
2023-05-17	Cincinnati Reds	Colorado Rockies	10.587021833638111	11.394762545644445	5.178371	11.5	-0.10523745435555476	0.4918930527220016	UNDER	17.0	False
2023-05-17	Arizona Diamondbacks	Oakland Athletics	9.03081944133289	8.768955425277333	4.3389587	9.5	-0.7310445747226666	0.43310131477184843	UNDER	8.0	True
2023-05-17	Washington Nationals	Miami Marlins	8.098059915668037	7.01860570799382	4.3410344	7.75	-0.73139429200618	0.43310131477184843	UNDER	7.0	True
2023-05-17	New York Yankees	Toronto Blue Jays	7.650522837739719	7.269408378653039	4.3362703	8.0	-0.730591621346961	0.43310131477184843	UNDER	3.0	True
2023-05-17	Los Angeles Angels	Baltimore Orioles	7.77399052384105	6.886629948802142	4.1259627	8.5	-1.6133700511978581	0.34788799240626483	UNDER	4.0	True
2023-05-17	Milwaukee Brewers	St. Louis Cardinals	8.37526378304848	7.661386038977334	4.3603864	7.75	-0.08861396102266639	0.4918930527220016	UNDER	3.0	True
2023-05-17	Atlanta Braves	Texas Rangers	8.62754254869497	8.764687637192154	4.3642893	9.5	-0.7353123628078464	0.43310131477184843	UNDER	11.0	False
2023-05-17	Chicago Cubs	Houston Astros	8.346301910463092	7.399216544990725	4.3110757	7.5	-0.10078345500927544	0.4918930527220016	UNDER	13.0	False
2023-05-17	Cleveland Guardians	Chicago White Sox	8.817388147274524	8.408926370761554	4.481418	8.5	-0.09107362923844597	0.4918930527220016	UNDER	9.0	False
2023-05-17	Seattle Mariners	Boston Red Sox	12.570195057886522	11.839164370296036	5.25997	9.5	2.339164370296036	0.6717355371900828	OVER	15.0	True
2023-05-17	Tampa Bay Rays	New York Mets	8.50555086908287	7.165694739780582	4.4332213	8.5	-1.334305260219418	0.3817153628652215	UNDER	15.0	False
2023-05-18	Los Angeles Angels	Baltimore Orioles	8.661328751038036	8.415793056779176	4.1435323	8.5	-0.08420694322082412	0.4918930527220016	UNDER	11.0	False
2023-05-18	Tampa Bay Rays	New York Mets	7.54689198405387	7.317648489478752	4.302373	9.0	-1.682351510521248	0.34788799240626483	UNDER	5.0	True
2023-05-18	Washington Nationals	Miami Marlins	8.318020469154439	7.911893318534502	4.335425	8.0	-0.08810668146549805	0.4918930527220016	UNDER	8.0	True
2023-05-18	Cleveland Guardians	Chicago White Sox	8.528657810147841	7.344846685129545	4.6364017	7.5	-0.15515331487045536	0.4918930527220016	UNDER	4.0	True
2023-05-18	New York Yankees	Toronto Blue Jays	8.29193876113117	8.03091145018318	4.2679963	8.75	-0.7190885498168207	0.43310131477184843	UNDER	6.0	True
2023-05-18	Los Angeles Dodgers	St. Louis Cardinals	11.020308710067551	11.23601892776048	5.028032	9.0	2.2360189277604796	0.6717355371900828	OVER	24.0	True
2023-05-19	Arizona Diamondbacks	Pittsburgh Pirates	11.572337008789912	10.016614579042145	5.096831	7.75	2.2666145790421446	0.6717355371900828	OVER	16.0	True
2023-05-19	Milwaukee Brewers	Tampa Bay Rays	7.89554084138534	6.425912957413046	4.2924647	7.5	-1.074087042586954	0.43310131477184843	UNDER	1.0	True
2023-05-19	Chicago Cubs	Philadelphia Phillies	9.700161622123835	9.436601096591106	4.257265	8.5	0.9366010965911062	0.5870646766169154	OVER	11.0	True
2023-05-19	Detroit Tigers	Washington Nationals	9.15393367896842	8.410848234269155	4.38685	8.5	-0.08915176573084516	0.4918930527220016	UNDER	14.0	False
2023-05-19	Baltimore Orioles	Toronto Blue Jays	8.440241974044639	8.778702760185856	4.2811055	9.5	-0.7212972398141435	0.43310131477184843	UNDER	8.0	True
2023-05-19	Seattle Mariners	Atlanta Braves	8.60564152240493	8.414574579965567	4.2034893	8.5	-0.08542542003443288	0.4918930527220016	UNDER	8.0	True
2023-05-19	Cleveland Guardians	New York Mets	9.118965250826445	8.396730642642671	5.0815277	8.5	-0.10326935735732867	0.4918930527220016	UNDER	19.0	False
2023-05-19	New York Yankees	Cincinnati Reds	8.630256172270267	9.783006620648775	4.255561	10.5	-0.7169933793512246	0.43310131477184843	UNDER	8.0	True
