game_id	date	hp_umpire	total_runs
632530	2021-09-11	Chris Conroy	9.0
632517	2021-09-11	Jeremy Riggs	10.0
632551	2021-09-11	Angel Hernandez	15.0
632519	2021-09-12	Ben May	8.0
632523	2021-09-12	Nic Lentz	8.0
632512	2021-09-12	Mark Carlson	15.0
632526	2021-09-12	Todd Tichenor	8.0
632498	2021-09-12	Shane Livensparger	29.0
632514	2021-09-12	John Libka	9.0
632532	2021-09-12	Dan Merzel	4.0
632522	2021-09-12	Lance Barksdale	13.0
632513	2021-09-12	Roberto Ortiz	3.0
632524	2021-09-12	Ron Kulpa	9.0
632568	2021-09-12	Chris Segal	8.0
632510	2021-09-12	Scott Barry	12.0
632508	2021-09-12	Lance Barrett	11.0
632516	2021-09-12	Edwin Moscoso	2.0
632553	2021-09-12	Bill Miller	7.0
632478	2021-09-13	Jerry Meals	7.0
632518	2021-09-13	Brian O'Nora	3.0
632489	2021-09-13	Phil Cuzzi	9.0
632730	2021-09-13	Jeff Nelson	11.0
632502	2021-09-13	Larry Vanover	16.0
632509	2021-09-13	Alan Porter	6.0
632520	2021-09-13	Gabe Morales	10.0
632507	2021-09-13	Quinn Wolcott	9.0
632496	2021-09-14	Ryan Blakney	10.0
632497	2021-09-14	Cory Blaser	2.0
633581	2021-09-14	Mike Estabrook	4.0
632493	2021-09-14	Laz Diaz	9.0
632503	2021-09-14	Sam Holbrook	11.0
632499	2021-09-14	Doug Eddings	1.0
632495	2021-09-14	Stu Scheurwater	9.0
632500	2021-09-14	Tim Timmons	9.0
632482	2021-09-14	Marvin Hudson	9.0
632492	2021-09-14	Junior Valentine	13.0
632511	2021-09-14	Chad Whitson	17.0
632506	2021-09-14	Bill Welke	12.0
632491	2021-09-14	Jordan Baker	7.0
632505	2021-09-14	Mark Wegner	12.0
632480	2021-09-14	Brennan Miller	12.0
632504	2021-09-14	CB Bucknor	9.0
632494	2021-09-15	Ryan Additon	7.0
632477	2021-09-15	Fieldin Culbreth	14.0
632479	2021-09-15	Adam Beck	5.0
632483	2021-09-15	Jeremie Rehak	9.0
632481	2021-09-15	Hunter Wendelstedt	13.0
632486	2021-09-15	Adrian Johnson	11.0
632487	2021-09-15	Jansen Visconti	9.0
632521	2021-09-15	Ed Hickox	15.0
632484	2021-09-15	Erich Bacchus	8.0
632485	2021-09-15	Nick Mahrley	9.0
632471	2021-09-15	Tony Randazzo	22.0
632490	2021-09-15	Pat Hoberg	5.0
632464	2021-09-15	James Hoye	15.0
632463	2021-09-15	John Libka	15.0
632465	2021-09-15	Chad Fairchild	5.0
632476	2021-09-16	Chris Conroy	12.0
632462	2021-09-16	Jim Wolf	1.0
632468	2021-09-16	Nestor Ceja	9.0
632473	2021-09-16	Mark Carlson	11.0
632474	2021-09-16	Vic Carapazza	7.0
632475	2021-09-16	Jeremy Riggs	25.0
632452	2021-09-16	Carlos Torres	5.0
632472	2021-09-16	David Rackley	13.0
632467	2021-09-17	Roberto Ortiz	7.0
632450	2021-09-17	Larry Vanover	17.0
632458	2021-09-17	Ben May	8.0
632430	2021-09-17	Lance Barrett	10.0
632470	2021-09-17	Dan Iassogna	4.0
632440	2021-09-17	Jerry Meals	11.0
632459	2021-09-17	Gabe Morales	8.0
632454	2021-09-17	Brian Knight	8.0
632469	2021-09-17	Jeff Nelson	7.0
632445	2021-09-17	Shane Livensparger	8.0
632461	2021-09-17	Scott Barry	13.0
632436	2021-09-17	Mark Ripperger	10.0
632466	2021-09-17	Chris Segal	9.0
632453	2021-09-17	Alfonso Márquez	11.0
632460	2021-09-17	Angel Hernandez	3.0
632448	2021-09-18	Alex Tosi	9.0
632441	2021-09-18	Bill Welke	14.0
632451	2021-09-18	Bill Miller	12.0
632455	2021-09-18	Brian O'Nora	6.0
632431	2021-09-18	Tim Timmons	8.0
632417	2021-09-18	Marvin Hudson	6.0
632427	2021-09-18	Junior Valentine	7.0
632442	2021-09-18	Tripp Gibson	2.0
632456	2021-09-18	Mike Estabrook	10.0
632449	2021-09-18	Sam Holbrook	9.0
632488	2021-09-18	Phil Cuzzi	5.0
632447	2021-09-18	CB Bucknor	8.0
632444	2021-09-18	James Hoye	4.0
632439	2021-09-18	Chris Guccione	3.0
632425	2021-09-18	Chad Whitson	10.0
632422	2021-09-19	Laz Diaz	13.0
632421	2021-09-19	Ed Hickox	2.0
632438	2021-09-19	Nick Mahrley	3.0
632380	2021-09-19	Pat Hoberg	12.0
632446	2021-09-19	Ryan Additon	8.0
632419	2021-09-19	Doug Eddings	14.0
632432	2021-09-19	Ryan Blakney	13.0
632411	2021-09-19	Adrian Johnson	11.0
632413	2021-09-19	Tony Randazzo	10.0
632443	2021-09-19	Cory Blaser	15.0
632434	2021-09-19	Mark Wegner	9.0
632433	2021-09-19	Quinn Wolcott	3.0
632420	2021-09-19	Erich Bacchus	5.0
632407	2021-09-19	Chad Fairchild	5.0
632416	2021-09-19	Jansen Visconti	8.0
632429	2021-09-20	David Rackley	2.0
632437	2021-09-20	D.J. Reyburn	9.0
633394	2021-09-20	Jeremy Riggs	6.0
632435	2021-09-20	Chris Conroy	14.0
632423	2021-09-20	Lance Barksdale	7.0
632408	2021-09-20	Adam Beck	15.0
632412	2021-09-20	Rob Drake	6.0
632414	2021-09-20	Dan Iassogna	7.0
632415	2021-09-20	John Libka	7.0
632424	2021-09-20	Nestor Ceja	10.0
632426	2021-09-20	Mike Muchlinski	15.0
632406	2021-09-20	Ron Kulpa	10.0
632410	2021-09-21	Tom Hallion	9.0
632405	2021-09-21	Angel Hernandez	8.0
632398	2021-09-21	Alex Tosi	5.0
632403	2021-09-21	Ben May	8.0
632379	2021-09-21	Gabe Morales	8.0
632402	2021-09-21	Dan Bellino	5.0
632396	2021-09-21	Roberto Ortiz	8.0
632378	2021-09-21	Alan Porter	11.0
632404	2021-09-21	Jordan Baker	14.0
632397	2021-09-21	Jeff Nelson	3.0
632399	2021-09-21	Vic Carapazza	9.0
632418	2021-09-21	Todd Tichenor	15.0
632401	2021-09-21	Will Little	7.0
632428	2021-09-21	Jim Wolf	7.0
632391	2021-09-21	Joe West	6.0
632381	2021-09-22	Jeremie Rehak	10.0
632377	2021-09-22	Bruce Dreckman	8.0
632385	2021-09-22	Bill Miller	12.0
632382	2021-09-22	Marvin Hudson	7.0
632389	2021-09-22	Mark Ripperger	17.0
632400	2021-09-22	Chris Segal	9.0
632394	2021-09-22	Jerry Meals	15.0
632384	2021-09-22	Ramon De Jesus	14.0
632392	2021-09-22	Shane Livensparger	11.0
632386	2021-09-22	Laz Diaz	12.0
632395	2021-09-22	Chad Whitson	14.0
632383	2021-09-22	Greg Gibson	5.0
632374	2021-09-23	Sam Holbrook	10.0
633866	2021-09-23	Nick Mahrley	9.0
632372	2021-09-23	David Rackley	8.0
632376	2021-09-23	Ed Hickox	12.0
632370	2021-09-23	Chris Guccione	13.0
632367	2021-09-23	Carlos Torres	13.0
632390	2021-09-23	Pat Hoberg	3.0
632365	2021-09-23	Mark Carlson	18.0
632375	2021-09-23	Scott Barry	9.0
632371	2021-09-23	Gerry Davis	5.0
632387	2021-09-23	Stu Scheurwater	5.0
632368	2021-09-23	Ryan Wills	11.0
632363	2021-09-24	Alex Tosi	1.0
632358	2021-09-24	John Libka	8.0
632339	2021-09-24	Brian Knight	13.0
633337	2021-09-24	Doug Eddings	16.0
632369	2021-09-24	Chris Conroy	13.0
632360	2021-09-24	James Hoye	14.0
632361	2021-09-24	Phil Cuzzi	4.0
632364	2021-09-24	Ryan Additon	15.0
632356	2021-09-24	Jansen Visconti	16.0
632357	2021-09-24	Dan Iassogna	4.0
632366	2021-09-24	Adrian Johnson	6.0
632359	2021-09-24	Mark Wegner	11.0
632340	2021-09-24	Nestor Ceja	6.0
632352	2021-09-24	Rob Drake	4.0
632362	2021-09-24	Mike Muchlinski	9.0
632373	2021-09-24	Nic Lentz	11.0
632338	2021-09-25	Lance Barksdale	13.0
632351	2021-09-25	Gabe Morales	13.0
632341	2021-09-25	Jordan Baker	3.0
632342	2021-09-25	Vic Carapazza	3.0
632354	2021-09-25	Ron Kulpa	8.0
632347	2021-09-25	Tom Hallion	6.0
632335	2021-09-25	Manny Gonzalez	10.0
632343	2021-09-25	Will Little	18.0
632350	2021-09-25	Roberto Ortiz	7.0
632346	2021-09-25	Bill Welke	3.0
632348	2021-09-25	Dan Bellino	6.0
632353	2021-09-25	Chad Whitson	9.0
632349	2021-09-25	Jim Wolf	9.0
632344	2021-09-25	Alan Porter	15.0
632355	2021-09-25	Ben May	5.0
632330	2021-09-26	Marvin Hudson	7.0
632333	2021-09-26	Angel Hernandez	11.0
632290	2021-09-26	Jeff Nelson	5.0
632328	2021-09-26	Cory Blaser	12.0
632326	2021-09-26	Erich Bacchus	3.0
632334	2021-09-26	Charlie Ramos	11.0
632336	2021-09-26	Jeremie Rehak	7.0
632345	2021-09-26	Joe West	9.0
632332	2021-09-26	Bill Miller	6.0
632324	2021-09-26	Jerry Meals	7.0
632327	2021-09-26	Ramon De Jesus	6.0
632337	2021-09-26	Gerry Davis	3.0
632325	2021-09-26	Greg Gibson	7.0
632331	2021-09-26	Shane Livensparger	8.0
632329	2021-09-26	Chris Segal	6.0
632388	2021-09-27	Stu Scheurwater	14.0
632409	2021-09-27	Nick Mahrley	11.0
632393	2021-09-27	Lance Barrett	15.0
632319	2021-09-27	Malachi Moore	9.0
632323	2021-09-27	Ted Barrett	17.0
632314	2021-09-28	Bruce Dreckman	8.0
632311	2021-09-28	David Rackley	7.0
632666	2021-09-28	Sean Barber	3.0
632288	2021-09-28	Brian Knight	9.0
632320	2021-09-28	Dan Bellino	3.0
632289	2021-09-28	Todd Tichenor	5.0
632317	2021-09-28	Mike Estabrook	6.0
632313	2021-09-28	Chris Guccione	14.0
632316	2021-09-28	Ryan Wills	7.0
632321	2021-09-28	Alfonso Márquez	8.0
632322	2021-09-28	Ben May	4.0
632307	2021-09-28	Scott Barry	10.0
632318	2021-09-28	John Tumpane	3.0
632312	2021-09-28	Adam Hamari	6.0
632315	2021-09-28	Ryan Additon	10.0
632308	2021-09-28	Sam Holbrook	7.0
632300	2021-09-29	Nestor Ceja	7.0
632310	2021-09-29	Quinn Wolcott	15.0
632287	2021-09-29	Mark Wegner	5.0
632309	2021-09-29	John Libka	6.0
632296	2021-09-29	Gabe Morales	11.0
632303	2021-09-29	Larry Vanover	5.0
632306	2021-09-29	Fieldin Culbreth	9.0
632301	2021-09-29	Nic Lentz	4.0
632295	2021-09-29	Mike Muchlinski	9.0
632302	2021-09-29	Lance Barksdale	15.0
632305	2021-09-29	Rob Drake	7.0
632304	2021-09-29	Tim Timmons	7.0
632298	2021-09-29	Dan Iassogna	1.0
632299	2021-09-29	CB Bucknor	6.0
632297	2021-09-29	Tripp Gibson	20.0
632294	2021-09-30	Manny Gonzalez	8.0
632280	2021-09-30	Marvin Hudson	8.0
632281	2021-09-30	Gerry Davis	7.0
632275	2021-09-30	John Bacon	13.0
632286	2021-09-30	Roberto Ortiz	9.0
632292	2021-09-30	Will Little	5.0
632284	2021-09-30	Angel Hernandez	7.0
632293	2021-09-30	D.J. Reyburn	8.0
632285	2021-09-30	Chad Whitson	17.0
632283	2021-09-30	Nick Mahrley	15.0
632278	2021-09-30	Ramon De Jesus	9.0
632291	2021-09-30	Jeremy Riggs	11.0
632279	2021-10-01	Sam Holbrook	14.0
632250	2021-10-01	Jeff Nelson	11.0
632261	2021-10-01	James Hoye	6.0
632282	2021-10-01	Stu Scheurwater	7.0
632268	2021-10-01	Alan Porter	10.0
632271	2021-10-01	Carlos Torres	5.0
632248	2021-10-01	Tony Randazzo	15.0
632277	2021-10-01	Bill Miller	7.0
632266	2021-10-01	Greg Gibson	7.0
632276	2021-10-01	John Tumpane	16.0
632267	2021-10-01	Joe West	3.0
632270	2021-10-01	Jeremie Rehak	3.0
632273	2021-10-01	Chad Fairchild	14.0
632274	2021-10-01	Hunter Wendelstedt	9.0
632272	2021-10-01	Dan Bellino	17.0
632258	2021-10-02	Mike Estabrook	14.0
632259	2021-10-02	Lance Barksdale	14.0
632247	2021-10-02	Chris Guccione	11.0
632244	2021-10-02	Phil Cuzzi	8.0
632256	2021-10-02	Ron Kulpa	5.0
632263	2021-10-02	Lance Barrett	4.0
632251	2021-10-02	Nestor Ceja	9.0
632269	2021-10-02	Tripp Gibson	13.0
632264	2021-10-02	Sean Barber	4.0
632265	2021-10-02	Malachi Moore	9.0
632257	2021-10-02	Ryan Wills	11.0
632262	2021-10-02	Brian Knight	11.0
632255	2021-10-02	Scott Barry	10.0
632260	2021-10-02	Ted Barrett	11.0
632249	2021-10-02	Shane Livensparger	14.0
632253	2021-10-03	Ryan Additon	9.0
632245	2021-10-03	Mike Muchlinski	13.0
632234	2021-10-03	Fieldin Culbreth	12.0
632240	2021-10-03	John Libka	9.0
632236	2021-10-03	Edwin Moscoso	6.0
632235	2021-10-03	Mark Wegner	16.0
632241	2021-10-03	Bruce Dreckman	15.0
632239	2021-10-03	Angel Hernandez	1.0
632243	2021-10-03	Larry Vanover	10.0
632252	2021-10-03	Ben May	7.0
632237	2021-10-03	Dan Iassogna	10.0
632246	2021-10-03	Alfonso Márquez	9.0
632242	2021-10-03	Adam Hamari	13.0
632238	2021-10-03	Rob Drake	5.0
632254	2021-10-03	Gabe Morales	5.0
662021	2022-04-07	Jim Reynolds	9.0
663178	2022-04-07	Ted Barrett	9.0
662766	2022-04-07	Phil Cuzzi	4.0
662571	2022-04-07	Mark Carlson	6.0
661042	2022-04-07	Ed Hickox	4.0
661577	2022-04-07	Jerry Layne	9.0
663418	2022-04-07	Larry Vanover	6.0
662933	2022-04-08	Mark Wegner	8.0
661333	2022-04-08	Laz Diaz	11.0
661750	2022-04-08	Ron Kulpa	3.0
661918	2022-04-08	Jeff Nelson	3.0
662888	2022-04-08	Marvin Hudson	9.0
661131	2022-04-08	Dan Iassogna	14.0
661782	2022-04-08	Bill Welke	18.0
661576	2022-04-08	Hunter Wendelstedt	13.0
662559	2022-04-08	Chris Guccione	10.0
661041	2022-04-08	Vic Carapazza	19.0
663417	2022-04-08	Dan Bellino	3.0
662124	2022-04-08	Alfonso Márquez	11.0
661130	2022-04-09	Scott Barry	6.0
661917	2022-04-09	CB Bucknor	8.0
662864	2022-04-09	Adrian Johnson	7.0
661756	2022-04-09	Marty Foster	7.0
662020	2022-04-09	Todd Tichenor	8.0
663205	2022-04-09	Lance Barksdale	9.0
661803	2022-04-09	Andy Fletcher	7.0
662931	2022-04-09	Alan Porter	5.0
661332	2022-04-09	Brian O'Nora	6.0
662765	2022-04-09	Cory Blaser	1.0
662588	2022-04-09	Jordan Baker	5.0
661575	2022-04-09	Chad Whitson	3.0
663404	2022-04-09	Sean Barber	7.0
661040	2022-04-09	Jansen Visconti	2.0
662123	2022-04-09	Lance Barrett	3.0
662755	2022-04-10	Mark Ripperger	20.0
661316	2022-04-10	Tripp Gibson	7.0
661129	2022-04-10	Ben May	5.0
661916	2022-04-10	Manny Gonzalez	8.0
662887	2022-04-10	John Tumpane	11.0
662570	2022-04-10	Ryan Additon	6.0
661573	2022-04-10	Adam Hamari	9.0
661802	2022-04-10	Gabe Morales	18.0
662019	2022-04-10	Mike Muchlinski	13.0
663395	2022-04-10	Junior Valentine	15.0
661039	2022-04-10	Ryan Wills	5.0
661738	2022-04-10	Chris Conroy	14.0
662934	2022-04-10	Jeremy Riggs	13.0
663204	2022-04-10	Nic Lentz	9.0
662122	2022-04-10	Ramon De Jesus	5.0
661915	2022-04-11	Jerry Layne	15.0
662754	2022-04-11	Erich Bacchus	17.0
663403	2022-04-11	Chad Fairchild	2.0
662863	2022-04-11	Stu Scheurwater	4.0
662042	2022-04-11	Bill Miller	10.0
661754	2022-04-11	Carlos Torres	4.0
661036	2022-04-11	Nick Mahrley	8.0
661315	2022-04-11	Paul Emmel	3.0
661572	2022-04-11	Angel Hernandez	13.0
661637	2022-04-11	Ryan Blakney	9.0
662116	2022-04-11	Greg Gibson	6.0
661314	2022-04-12	James Hoye	4.0
662862	2022-04-12	Jeff Nelson	8.0
663088	2022-04-12	Larry Vanover	15.0
661538	2022-04-12	Phil Cuzzi	5.0
662318	2022-04-12	Jeremie Rehak	3.0
661944	2022-04-12	Hunter Wendelstedt	17.0
661636	2022-04-12	Marvin Hudson	2.0
661038	2022-04-12	Alfonso Márquez	7.0
661571	2022-04-12	Jim Wolf	20.0
661753	2022-04-12	Jerry Meals	9.0
662017	2022-04-12	Ron Kulpa	11.0
661995	2022-04-12	Doug Eddings	5.0
663411	2022-04-12	John Libka	3.0
662104	2022-04-12	Chris Guccione	15.0
663295	2022-04-12	Laz Diaz	9.0
661734	2022-04-13	Ed Hickox	7.0
661570	2022-04-13	D.J. Reyburn	4.0
663117	2022-04-13	Dan Bellino	10.0
662317	2022-04-13	Mark Wegner	8.0
661643	2022-04-13	Adrian Johnson	15.0
662885	2022-04-13	CB Bucknor	16.0
662115	2022-04-13	Rob Drake	3.0
661943	2022-04-13	Chad Whitson	6.0
661313	2022-04-13	Bruce Dreckman	10.0
663433	2022-04-13	Shane Livensparger	6.0
661530	2022-04-13	Cory Blaser	10.0
663341	2022-04-13	Jim Reynolds	5.0
661292	2022-04-14	Lance Barrett	6.0
661312	2022-04-14	Pat Hoberg	3.0
661942	2022-04-14	Adam Hamari	9.0
661529	2022-04-14	Mark Ripperger	6.0
661418	2022-04-14	Alan Porter	7.0
662950	2022-04-14	Marty Foster	7.0
662702	2022-04-14	Mark Carlson	6.0
661993	2022-04-14	John Tumpane	15.0
662627	2022-04-14	Todd Tichenor	12.0
662307	2022-04-14	Jansen Visconti	13.0
662237	2022-04-14	Brian Knight	13.0
663136	2022-04-15	Paul Emmel	5.0
662485	2022-04-15	Brian O'Nora	13.0
663265	2022-04-15	Jerry Layne	12.0
662291	2022-04-15	Ryan Wills	9.0
663357	2022-04-15	Tom Hallion	3.0
661792	2022-04-15	Stu Scheurwater	5.0
662014	2022-04-15	Ryan Blakney	15.0
661417	2022-04-15	Quinn Wolcott	8.0
662236	2022-04-15	Roberto Ortiz	7.0
662620	2022-04-15	Mike Muchlinski	4.0
662192	2022-04-15	Will Little	12.0
662701	2022-04-15	Angel Hernandez	3.0
662960	2022-04-15	Chris Conroy	11.0
661267	2022-04-15	Ramon De Jesus	11.0
661528	2022-04-15	David Rackley	5.0
663076	2022-04-16	James Hoye	6.0
662626	2022-04-16	Chad Fairchild	5.0
661527	2022-04-16	Junior Valentine	5.0
661759	2022-04-16	Jeff Nelson	12.0
662235	2022-04-16	Bill Miller	7.0
663238	2022-04-16	Hunter Wendelstedt	4.0
662798	2022-04-16	Jim Wolf	4.0
662206	2022-04-16	Greg Gibson	4.0
661981	2022-04-16	Marvin Hudson	9.0
663266	2022-04-16	Phil Cuzzi	7.0
661335	2022-04-16	Bill Welke	3.0
662966	2022-04-16	Carlos Torres	15.0
662619	2022-04-16	John Libka	7.0
661416	2022-04-16	Jeremie Rehak	13.0
662290	2022-04-16	Jerry Meals	10.0
662294	2022-04-17	Ed Hickox	8.0
663365	2022-04-17	Cory Blaser	5.0
662625	2022-04-17	Manny Gonzalez	5.0
663132	2022-04-17	Bruce Dreckman	9.0
661415	2022-04-17	Mark Wegner	14.0
661226	2022-04-17	Alfonso Márquez	11.0
661462	2022-04-17	Larry Vanover	12.0
662038	2022-04-17	Adrian Johnson	11.0
662174	2022-04-17	Nick Mahrley	9.0
662930	2022-04-17	Ron Kulpa	10.0
663308	2022-04-17	Chad Whitson	9.0
661804	2022-04-17	Shane Livensparger	7.0
662234	2022-04-17	Doug Eddings	3.0
662618	2022-04-17	Jim Reynolds	10.0
663197	2022-04-18	Todd Tichenor	6.0
662617	2022-04-18	Chris Segal	11.0
662233	2022-04-18	Mark Carlson	5.0
662407	2022-04-18	Rob Drake	6.0
662929	2022-04-18	Pat Hoberg	5.0
661242	2022-04-18	Dan Iassogna	7.0
663236	2022-04-18	Adam Hamari	11.0
662928	2022-04-18	Dan Bellino	11.0
661405	2022-04-19	Mark Ripperger	6.0
662616	2022-04-19	Ramon De Jesus	4.0
662587	2022-04-19	Nestor Ceja	7.0
663249	2022-04-19	D.J. Reyburn	3.0
663196	2022-04-19	Mike Muchlinski	11.0
662583	2022-04-19	Ted Barrett	1.0
662350	2022-04-19	Tripp Gibson	9.0
662896	2022-04-19	Edwin Moscoso	6.0
662717	2022-04-19	Andy Fletcher	4.0
662161	2022-04-19	Marty Foster	8.0
662232	2022-04-19	Erich Bacchus	8.0
662927	2022-04-19	Ryan Wills	9.0
662406	2022-04-19	Will Little	3.0
662753	2022-04-19	Brian Knight	7.0
662925	2022-04-19	Paul Emmel	11.0
661211	2022-04-19	Scott Barry	7.0
663146	2022-04-20	John Libka	10.0
661203	2022-04-20	Adam Beck	6.0
663094	2022-04-20	Laz Diaz	12.0
663075	2022-04-20	Brian O'Nora	3.0
662924	2022-04-20	Dan Merzel	15.0
662734	2022-04-20	Charlie Ramos	6.0
662231	2022-04-20	Alex Tosi	6.0
662392	2022-04-20	Greg Gibson	1.0
662926	2022-04-20	Jerry Meals	6.0
661404	2022-04-20	Tom Hallion	2.0
662861	2022-04-20	Jerry Layne	8.0
662560	2022-04-20	Lance Barksdale	13.0
663247	2022-04-20	Angel Hernandez	7.0
662703	2022-04-20	Roberto Ortiz	2.0
662178	2022-04-20	Jeremy Riggs	6.0
662349	2022-04-20	Clint Vondrak	7.0
662742	2022-04-21	Junior Valentine	1.0
662593	2022-04-21	Alfonso Márquez	8.0
663093	2022-04-21	Chad Fairchild	9.0
662850	2022-04-21	Hunter Wendelstedt	3.0
663225	2022-04-21	James Hoye	5.0
662391	2022-04-21	Nick Mahrley	10.0
661391	2022-04-21	Phil Cuzzi	5.0
663145	2022-04-21	Bruce Dreckman	7.0
662177	2022-04-21	Carlos Torres	14.0
662558	2022-04-21	Nic Lentz	7.0
663195	2022-04-22	Pat Hoberg	6.0
663169	2022-04-22	Shane Livensparger	6.0
662557	2022-04-22	Cory Blaser	8.0
661311	2022-04-22	Jim Reynolds	5.0
661621	2022-04-22	Jim Wolf	6.0
661569	2022-04-22	Nestor Ceja	3.0
661914	2022-04-22	Vic Carapazza	7.0
662922	2022-04-22	Adam Hamari	7.0
661037	2022-04-22	Jordan Baker	8.0
663394	2022-04-22	Rob Drake	11.0
662230	2022-04-22	Ron Kulpa	7.0
662390	2022-04-22	Doug Eddings	9.0
661755	2022-04-22	Bill Welke	3.0
662175	2022-04-22	Ben May	5.0
661620	2022-04-23	D.J. Reyburn	8.0
662549	2022-04-23	Mark Ripperger	7.0
661310	2022-04-23	Todd Tichenor	9.0
662848	2022-04-23	Tripp Gibson	13.0
662849	2022-04-23	Ramon De Jesus	5.0
663144	2022-04-23	Paul Emmel	21.0
661752	2022-04-23	Gabe Morales	11.0
662389	2022-04-23	Brian Knight	2.0
662276	2022-04-23	Marty Foster	5.0
662875	2022-04-23	Edwin Moscoso	5.0
661941	2022-04-23	Ed Hickox	5.0
661568	2022-04-23	Ted Barrett	16.0
663384	2022-04-23	Will Little	7.0
661035	2022-04-23	Ryan Additon	9.0
662191	2022-04-23	Dan Iassogna	20.0
663100	2022-04-23	Laz Diaz	5.0
662921	2022-04-24	Jerry Layne	15.0
662853	2022-04-24	Clint Vondrak	8.0
661931	2022-04-24	Ryan Wills	7.0
661781	2022-04-24	Chris Segal	10.0
661317	2022-04-24	Mike Muchlinski	12.0
663111	2022-04-24	Brian O'Nora	5.0
662539	2022-04-24	Tom Hallion	15.0
661590	2022-04-24	Lance Barksdale	9.0
661033	2022-04-24	Mark Carlson	13.0
662388	2022-04-24	Roberto Ortiz	2.0
663361	2022-04-24	Greg Gibson	8.0
661640	2022-04-24	Angel Hernandez	1.0
662274	2022-04-24	Jeremy Riggs	12.0
662188	2022-04-24	Scott Barry	9.0
663166	2022-04-24	Dan Merzel	7.0
661760	2022-04-25	Dan Bellino	8.0
661210	2022-04-25	Andy Fletcher	6.0
661639	2022-04-25	CB Bucknor	10.0
662008	2022-04-25	Alan Porter	7.0
661979	2022-04-25	Erich Bacchus	8.0
661034	2022-04-25	Junior Valentine	3.0
663382	2022-04-25	Adam Beck	4.0
662297	2022-04-26	Jansen Visconti	20.0
663079	2022-04-26	Hunter Wendelstedt	15.0
661929	2022-04-26	Phil Cuzzi	12.0
661758	2022-04-26	David Rackley	11.0
662540	2022-04-26	Bill Welke	7.0
661309	2022-04-26	Nic Lentz	20.0
663383	2022-04-26	Ben May	8.0
661567	2022-04-26	Stu Scheurwater	13.0
661733	2022-04-26	John Tumpane	9.0
662007	2022-04-26	Mark Wegner	3.0
661980	2022-04-26	Jordan Baker	6.0
661032	2022-04-26	Bill Miller	5.0
662086	2022-04-26	Chris Conroy	10.0
661589	2022-04-26	Lance Barrett	4.0
661536	2022-04-26	Nick Mahrley	6.0
661638	2022-04-27	Jeff Nelson	10.0
662048	2022-04-27	Jeremie Rehak	15.0
661533	2022-04-27	Rob Drake	10.0
663393	2022-04-27	Dan Iassogna	4.0
662289	2022-04-27	Jerry Meals	4.0
663148	2022-04-27	Chad Whitson	13.0
661909	2022-04-27	Cory Blaser	5.0
662546	2022-04-27	Gabe Morales	3.0
661306	2022-04-27	Nestor Ceja	7.0
661757	2022-04-27	Sean Barber	8.0
661552	2022-04-27	Alfonso Márquez	9.0
661739	2022-04-27	Ryan Blakney	5.0
661964	2022-04-27	Ryan Additon	7.0
662066	2022-04-27	Carlos Torres	1.0
663439	2022-04-27	Brian Knight	14.0
661305	2022-04-28	Ted Barrett	15.0
663078	2022-04-28	Edwin Moscoso	12.0
661908	2022-04-28	Shane Livensparger	3.0
661641	2022-04-28	Manny Gonzalez	8.0
662538	2022-04-28	Chris Segal	5.0
661729	2022-04-28	Marvin Hudson	8.0
662295	2022-04-28	Vic Carapazza	5.0
661532	2022-04-28	Will Little	7.0
661827	2022-04-28	Larry Vanover	1.0
663432	2022-04-28	Roberto Ortiz	5.0
661551	2022-04-28	Quinn Wolcott	6.0
662047	2022-04-28	Charlie Ramos	11.0
661912	2022-04-28	Mark Carlson	5.0
662296	2022-04-29	Alan Porter	10.0
661390	2022-04-29	Clint Vondrak	14.0
661535	2022-04-29	David Rackley	6.0
663337	2022-04-29	Adrian Johnson	4.0
661826	2022-04-29	Lance Barksdale	18.0
661907	2022-04-29	Chris Guccione	7.0
662592	2022-04-29	Ryan Wills	3.0
662405	2022-04-29	Greg Gibson	17.0
661911	2022-04-29	Tom Hallion	9.0
661209	2022-04-29	Jerry Layne	12.0
662037	2022-04-29	Ron Kulpa	8.0
663009	2022-04-29	Mike Muchlinski	14.0
662699	2022-04-29	Junior Valentine	6.0
662081	2022-04-29	Scott Barry	18.0
662741	2022-04-29	CB Bucknor	14.0
662036	2022-04-30	Jeremy Riggs	2.0
661825	2022-04-30	Nic Lentz	3.0
662084	2022-04-30	Adam Beck	12.0
661534	2022-04-30	Larry Vanover	4.0
662393	2022-04-30	Nick Mahrley	4.0
661906	2022-04-30	Jordan Baker	10.0
661389	2022-04-30	Lance Barrett	4.0
662698	2022-04-30	Bill Miller	6.0
663364	2022-04-30	John Tumpane	3.0
661901	2022-04-30	Phil Cuzzi	4.0
662591	2022-04-30	Jansen Visconti	5.0
662797	2022-04-30	Stu Scheurwater	3.0
661208	2022-04-30	Hunter Wendelstedt	10.0
663008	2022-04-30	Tripp Gibson	7.0
662288	2022-04-30	Mark Wegner	13.0
662691	2022-05-01	Jeff Nelson	10.0
661216	2022-05-01	Chad Whitson	2.0
663363	2022-05-01	Ryan Blakney	14.0
661905	2022-05-01	Ryan Additon	12.0
662293	2022-05-01	Jeremie Rehak	7.0
661531	2022-05-01	Dan Bellino	11.0
661824	2022-05-01	Nestor Ceja	5.0
661365	2022-05-01	Alfonso Márquez	10.0
